playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
germado01,2018,1,NYA,AL,2,6,21,14,0,0,0,257,81,53,15,33,102,0.242,5.57,0,7,5,1,375,2,55,0,2,2
gibsoky01,2018,1,MIN,AL,10,13,32,32,0,0,0,590,177,79,23,79,179,0.241,3.62,2,8,4,0,826,0,88,3,7,23
gileske01,2018,1,HOU,AL,0,2,34,0,0,0,12,92,36,17,2,3,31,0.286,4.99,0,1,0,0,129,24,17,0,0,2
gileske01,2018,2,TOR,AL,0,1,21,0,0,0,14,59,18,9,4,4,22,0.234,4.12,0,1,1,0,83,18,11,1,0,1
gilmase01,2018,1,BAL,AL,1,1,12,0,0,0,0,81,23,9,4,11,15,0.23,3,0,0,2,0,113,2,9,0,0,4
gimench01,2018,1,CHN,NL,0,0,1,0,0,0,0,3,2,3,1,1,1,0.4,27,0,0,0,0,6,1,3,0,0,0
gimench01,2018,2,MIN,AL,0,0,1,0,0,0,0,3,6,5,2,0,1,0.667,45,0,0,0,0,9,1,5,0,0,0
giolilu01,2018,1,CHA,AL,10,13,32,32,0,0,0,520,166,118,27,90,125,0.25,6.13,2,13,15,0,775,0,123,1,5,15
givenmy01,2018,1,BAL,AL,0,7,69,0,0,0,9,230,61,34,4,30,79,0.218,3.99,4,4,3,0,317,32,37,1,3,4
glasnty01,2018,1,PIT,NL,1,2,34,0,0,0,0,168,47,27,5,34,72,0.226,4.34,2,7,1,1,243,9,28,0,0,5
glasnty01,2018,2,TBA,AL,1,5,11,11,0,0,0,167,42,26,10,19,64,0.208,4.2,1,5,3,1,225,0,27,0,1,2
gloveko01,2018,1,WAS,NL,1,3,21,0,0,0,1,49,13,6,1,10,9,0.217,3.31,1,0,0,0,71,6,6,0,1,1
godleza01,2018,1,ARI,NL,15,11,33,32,0,0,0,535,177,94,16,81,185,0.26,4.74,2,17,12,1,791,0,103,8,8,14
goedder01,2018,1,SEA,AL,2,0,5,0,0,0,0,22,4,1,0,5,9,0.167,1.23,1,2,0,0,29,4,1,0,0,2
goedder01,2018,2,LAN,NL,1,0,26,0,0,0,0,88,22,11,4,15,35,0.202,3.38,2,1,1,0,126,4,11,0,1,0
goharlu01,2018,1,ATL,NL,0,1,9,1,0,0,1,59,16,13,3,8,18,0.222,5.95,0,0,0,0,82,3,13,1,1,0
gombeau01,2018,1,SLN,NL,6,2,29,11,0,0,0,225,81,37,7,32,67,0.277,4.44,4,3,4,1,334,1,40,4,2,8
gomezca01,2018,1,TBA,AL,0,0,1,0,0,0,0,1,0,3,0,4,0,0,81,0,0,0,2,5,0,3,0,0,0
gomezje01,2018,1,CHA,AL,0,2,26,0,0,0,0,75,29,13,3,10,27,0.293,4.68,1,0,1,0,114,5,15,1,3,0
gomezro01,2018,1,SFN,NL,1,0,5,0,0,0,0,28,20,8,0,1,8,0.426,7.71,0,0,1,0,49,2,11,0,0,0
gonsast01,2018,1,MIN,AL,2,2,7,4,0,0,0,74,28,18,2,22,16,0.283,6.57,0,2,1,0,122,0,22,0,0,2
gonzagi01,2018,1,WAS,NL,7,11,27,27,0,0,0,437,153,74,15,70,126,0.272,4.57,2,4,2,0,646,0,77,3,8,11
gonzagi01,2018,2,MIL,NL,3,0,5,5,0,0,0,76,14,6,2,10,22,0.157,2.13,0,1,0,0,100,0,7,0,1,1
gonzama02,2018,1,SEA,AL,13,9,29,29,1,0,0,500,172,74,17,32,145,0.267,4,0,2,6,0,686,0,76,1,4,23
gonzame01,2018,1,MIA,NL,2,1,8,1,0,0,0,66,31,14,4,8,19,0.326,5.73,1,0,0,0,103,3,14,0,0,2
gonzami03,2018,1,CHA,AL,0,3,3,3,0,0,0,37,24,17,4,6,5,0.4,12.41,0,1,0,0,66,0,18,0,0,0
goodyni01,2018,1,CLE,AL,0,2,12,0,0,0,0,35,15,9,4,5,12,0.288,6.94,1,1,1,0,58,1,9,0,0,0
gosseda01,2018,1,OAK,AL,0,3,5,5,0,0,0,73,25,14,5,8,12,0.269,5.18,0,1,1,0,102,0,14,0,0,3
gotttr01,2018,1,WAS,NL,0,2,20,0,0,0,0,57,19,12,4,10,15,0.271,5.68,1,2,2,0,84,5,13,0,2,3
gracema02,2018,1,WAS,NL,1,1,56,0,0,0,0,179,55,19,5,13,48,0.24,2.87,2,1,2,0,247,12,22,1,2,4
gravebr01,2018,1,MIA,NL,1,1,21,0,0,0,1,100,41,20,3,12,21,0.311,5.4,2,1,4,0,148,16,22,0,0,7
graveke01,2018,1,OAK,AL,1,5,7,7,0,0,0,103,44,29,9,13,27,0.306,7.6,0,2,1,0,158,0,32,0,0,3
grayjo02,2018,1,COL,NL,12,9,31,31,0,0,0,517,180,98,27,52,183,0.266,5.12,1,6,6,2,743,0,102,4,3,12
grayso01,2018,1,NYA,AL,11,9,30,23,0,0,0,391,138,71,14,57,123,0.27,4.9,0,9,8,1,582,2,73,1,5,6
greench03,2018,1,NYA,AL,8,3,63,0,0,0,0,227,64,21,9,15,94,0.229,2.5,2,3,1,0,298,3,22,0,3,2
greensh02,2018,1,DET,AL,4,6,66,0,0,0,32,190,68,36,12,19,65,0.268,5.12,1,3,3,0,279,58,39,0,3,3
gregelu01,2018,1,SLN,NL,0,0,17,0,0,0,0,38,14,10,2,6,12,0.275,7.11,0,2,0,1,57,4,10,0,0,2
greinza01,2018,1,ARI,NL,15,11,33,33,0,0,0,623,181,74,28,43,199,0.231,3.21,3,4,6,0,839,0,77,3,3,7
grimmju01,2018,1,KCA,AL,1,3,16,0,0,0,0,38,17,19,2,14,8,0.347,13.5,1,1,0,0,67,3,19,2,2,2
grimmju01,2018,2,SEA,AL,0,0,5,0,0,0,0,14,2,1,1,0,3,0.133,1.93,0,0,0,0,16,2,1,0,1,0
gsellro01,2018,1,NYN,NL,6,3,68,0,0,0,13,240,76,38,8,28,70,0.25,4.28,6,1,5,0,345,24,44,3,5,7
guduare01,2018,1,HOU,AL,0,0,3,0,0,0,0,10,1,1,1,0,4,0.091,2.7,0,0,0,0,11,2,1,0,0,0
guerrja01,2018,1,MIA,NL,1,1,32,0,0,0,1,107,42,22,4,12,30,0.292,5.55,2,3,3,0,162,12,27,2,1,3
guerrju02,2018,1,MIL,NL,6,9,31,26,0,0,0,423,143,64,19,55,136,0.264,4.09,0,11,4,0,611,1,74,5,4,10
guerrta01,2018,1,MIA,NL,1,3,60,0,0,0,0,174,64,35,8,30,68,0.275,5.43,1,8,3,0,268,11,40,0,1,3
guerrta02,2018,1,TOR,AL,0,0,9,0,0,0,0,29,9,5,1,4,8,0.243,4.66,0,2,3,0,44,5,5,0,0,1
guilmpr01,2018,1,SLN,NL,0,1,2,0,0,0,0,6,7,5,2,0,3,0.583,22.5,0,1,0,0,13,0,5,0,1,0
guilmpr01,2018,2,TOR,AL,0,0,6,0,0,0,0,24,11,8,4,4,5,0.324,9,1,0,0,0,39,2,8,1,0,0
guyerbr01,2018,1,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
gyorkje01,2018,1,SLN,NL,0,0,1,0,0,0,0,3,2,1,1,0,0,0.4,9,0,0,1,0,6,1,1,0,0,0
haderjo01,2018,1,MIL,NL,6,1,55,0,0,0,12,244,36,22,9,30,143,0.132,2.43,0,0,1,1,306,14,23,1,2,1
haleda02,2018,1,NYA,AL,0,0,1,0,0,0,0,6,3,0,0,0,3,0.333,0,0,0,0,0,9,1,0,0,0,0
haleda02,2018,2,MIN,AL,0,0,1,0,0,0,0,9,4,4,1,4,2,0.333,12,0,0,0,0,16,0,4,0,0,1
haleda02,2018,3,NYA,AL,0,0,2,0,0,0,0,26,9,3,2,1,3,0.257,3.12,0,0,1,0,37,0,3,0,0,0
haleyju01,2018,1,BOS,AL,0,0,4,0,0,0,0,23,10,4,2,3,0,0.323,4.7,0,0,0,0,35,3,4,0,1,0
hallma02,2018,1,DET,AL,0,0,5,0,0,0,0,24,19,13,1,3,5,0.452,14.63,0,2,1,0,48,2,16,0,2,0
hamelco01,2018,1,TEX,AL,5,9,20,20,0,0,0,343,115,60,23,42,114,0.258,4.72,0,6,12,2,502,0,70,0,3,14
hamelco01,2018,2,CHN,NL,4,3,12,12,1,0,0,229,61,20,6,23,74,0.226,2.36,0,1,7,1,304,0,23,1,1,12
hamilia01,2018,1,CHA,AL,1,2,10,0,0,0,0,24,6,4,2,2,5,0.207,4.5,0,0,1,0,33,3,5,0,1,1
hammeja01,2018,1,KCA,AL,4,14,39,18,0,0,0,381,168,85,18,39,92,0.315,6.02,4,3,3,0,583,14,91,2,5,6
hancoju01,2018,1,CHN,NL,0,0,10,0,0,0,0,37,5,2,1,9,11,0.125,1.46,0,0,0,0,49,6,2,0,0,1
handbr01,2018,1,SDN,NL,2,4,41,0,0,0,24,133,33,15,5,15,65,0.202,3.05,1,1,7,0,186,31,21,1,0,4
handbr01,2018,2,CLE,AL,0,1,28,0,0,0,8,83,19,7,3,13,41,0.192,2.28,1,1,2,0,115,11,7,1,0,2
hanhoer01,2018,1,NYN,NL,0,0,3,0,0,0,0,7,4,2,0,1,2,0.364,7.71,0,0,1,0,13,0,2,0,0,0
happia01,2018,1,CHN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
happja01,2018,1,TOR,AL,10,6,20,20,0,0,0,342,99,53,17,35,130,0.229,4.18,0,1,4,0,475,0,61,1,1,9
happja01,2018,2,NYA,AL,7,0,11,11,0,0,0,191,51,19,10,16,63,0.217,2.69,0,3,5,1,258,0,20,1,1,5
hardybl01,2018,1,DET,AL,4,5,30,13,0,0,1,258,79,34,10,22,66,0.245,3.56,1,2,2,0,351,5,37,1,4,7
harriwi02,2018,1,HOU,AL,5,3,61,0,0,0,0,170,48,22,3,14,64,0.226,3.49,1,6,2,0,230,11,22,1,1,4
hartdo01,2018,1,BAL,AL,0,0,20,0,0,0,0,58,31,12,2,12,13,0.36,5.59,0,0,0,0,99,3,13,0,1,1
harvema01,2018,1,NYN,NL,0,2,8,4,0,0,0,81,33,21,6,9,20,0.303,7,0,1,1,0,123,2,21,2,2,2
harvema01,2018,2,CIN,NL,7,7,24,24,0,0,0,384,132,64,21,28,111,0.264,4.5,2,1,5,1,540,0,66,4,3,8
hatchch02,2018,1,OAK,AL,3,3,34,0,0,0,0,109,43,20,7,17,30,0.289,4.95,1,0,1,0,167,14,23,0,0,3
hauscmi01,2018,1,TOR,AL,1,1,2,1,0,0,0,25,7,4,0,4,5,0.241,4.32,0,0,2,0,36,0,4,0,1,2
heanean01,2018,1,LAA,AL,9,10,30,30,1,1,0,540,171,83,27,45,180,0.248,4.15,0,9,8,0,749,0,91,2,5,17
hellije01,2018,1,WAS,NL,5,3,19,19,0,0,0,274,78,35,11,20,65,0.23,3.45,1,2,8,1,370,0,41,2,1,9
hembrhe01,2018,1,BOS,AL,4,1,67,0,0,0,0,180,53,28,10,27,76,0.233,4.2,1,4,1,1,260,10,30,0,5,2
hendrky01,2018,1,CHN,NL,14,11,33,33,0,0,0,597,184,76,22,44,161,0.247,3.44,4,0,9,0,812,0,82,7,7,18
hendrli01,2018,1,OAK,AL,0,1,25,8,0,0,0,72,25,11,3,10,22,0.272,4.13,0,1,1,0,104,1,11,0,1,2
hernada01,2018,1,CIN,NL,5,2,57,0,0,0,0,192,46,18,6,17,65,0.2,2.53,1,3,5,2,254,6,20,2,0,5
hernael01,2018,1,MIA,NL,2,7,32,6,0,0,0,197,68,38,11,27,45,0.272,5.21,3,1,2,1,284,6,38,3,2,5
hernaen02,2018,1,LAN,NL,0,1,1,0,0,0,0,1,1,3,1,2,0,0.5,81,0,0,0,0,4,1,3,0,0,0
hernafe02,2018,1,SEA,AL,8,14,29,28,0,0,0,467,159,96,27,59,125,0.262,5.55,0,11,12,0,685,0,107,3,4,16
herreke01,2018,1,KCA,AL,1,1,27,0,0,0,14,77,19,3,2,2,22,0.207,1.05,0,0,0,0,95,21,3,1,0,3
herreke01,2018,2,WAS,NL,1,2,21,0,0,0,3,56,24,9,4,8,16,0.304,4.34,0,0,1,1,89,11,9,0,0,1
hessda01,2018,1,BAL,AL,3,10,21,19,0,0,0,310,106,56,22,37,74,0.262,4.88,2,3,8,1,454,1,64,1,4,6
hicksjo03,2018,1,SLN,NL,3,4,73,0,0,0,6,233,59,31,2,45,70,0.208,3.59,2,9,8,0,339,20,33,0,2,12
hildetr01,2018,1,MIN,AL,4,6,73,0,0,0,7,219,75,44,12,26,70,0.263,5.42,9,2,2,0,319,20,46,3,3,4
hillri01,2018,1,LAN,NL,11,5,25,24,0,0,0,398,108,54,20,41,150,0.219,3.66,3,2,8,1,547,0,57,4,1,4
hillti01,2018,1,KCA,AL,1,4,70,0,0,0,2,137,46,23,4,14,42,0.257,4.53,0,0,2,0,198,9,28,2,1,4
hiranyo01,2018,1,ARI,NL,4,3,75,0,0,0,3,199,49,18,6,23,59,0.209,2.44,4,6,2,1,262,10,22,1,1,14
hoffmje02,2018,1,COL,NL,0,0,6,1,0,0,0,26,15,9,0,7,5,0.405,9.35,1,1,0,0,44,1,9,0,0,3
holadbr01,2018,1,MIA,NL,0,0,2,0,0,0,0,6,4,3,1,0,1,0.4,13.5,0,0,0,0,10,2,3,0,0,0
holdejo02,2018,1,NYA,AL,1,3,60,1,0,0,0,198,53,23,4,19,60,0.214,3.14,3,1,1,0,272,14,27,2,2,2
hollade01,2018,1,SFN,NL,7,9,36,30,0,0,0,514,154,68,19,67,169,0.241,3.57,6,2,4,1,727,1,74,9,7,12
hollagr01,2018,1,SLN,NL,0,2,32,0,0,0,0,75,34,22,1,22,22,0.312,7.92,2,0,0,0,132,7,28,1,0,1
hollagr01,2018,2,WAS,NL,2,0,24,0,0,0,3,64,9,2,1,10,25,0.13,0.84,0,0,1,0,80,6,2,0,0,3
holmecl01,2018,1,PIT,NL,1,3,11,4,0,0,0,79,30,20,2,23,21,0.291,6.84,1,4,2,0,129,6,21,0,1,4
hoovejj01,2018,1,MIL,NL,0,1,2,0,0,0,0,4,4,3,1,2,0,0.5,20.25,0,0,0,0,10,2,3,0,0,0
housead01,2018,1,MIL,NL,0,0,7,0,0,0,0,41,13,5,0,7,8,0.255,3.29,0,1,1,0,59,5,5,0,0,3
howarsa01,2018,1,COL,NL,0,0,4,0,0,0,0,12,5,1,0,3,1,0.313,2.25,0,0,1,0,20,4,1,0,0,1
hoytja01,2018,1,HOU,AL,0,0,1,0,0,0,0,1,1,0,0,1,0,0.5,0,0,0,0,0,3,0,0,0,0,0
huch02,2018,1,TBA,AL,0,0,5,0,0,0,0,39,7,6,2,3,12,0.149,4.15,0,0,0,0,50,3,6,0,0,0
hudsoda01,2018,1,LAN,NL,3,2,40,1,0,0,0,138,38,21,6,18,44,0.217,4.11,1,3,4,0,197,11,25,0,0,3
hudsoda02,2018,1,SLN,NL,4,1,26,0,0,0,0,82,19,8,0,18,19,0.196,2.63,0,2,1,0,118,2,9,0,2,3
hugheja02,2018,1,CIN,NL,4,3,72,0,0,0,7,236,57,17,4,23,59,0.212,1.94,2,5,2,0,298,23,17,1,3,13
hugheph01,2018,1,MIN,AL,0,0,7,2,0,0,0,36,14,9,4,5,8,0.292,6.75,1,0,1,0,55,4,9,0,1,0
hugheph01,2018,2,SDN,NL,0,0,16,0,0,0,0,62,30,14,7,5,24,0.326,6.1,0,0,0,0,97,10,14,0,0,0
hunteto02,2018,1,PHI,NL,5,4,65,0,0,0,4,192,65,27,6,15,51,0.26,3.8,1,1,3,0,270,10,28,1,1,5
hutchdr01,2018,1,PHI,NL,1,1,11,0,0,0,0,64,21,11,4,13,19,0.273,4.64,0,4,1,0,94,6,11,1,2,4
hutchdr01,2018,2,TEX,AL,1,1,5,5,0,0,0,64,29,21,5,13,12,0.333,8.86,0,1,1,0,105,0,21,2,2,1
iglesra01,2018,1,CIN,NL,2,5,66,0,0,0,30,216,52,19,12,25,80,0.199,2.38,2,2,2,0,291,57,22,1,2,4
infangr01,2018,1,CHA,AL,1,1,10,0,0,0,0,27,12,8,0,8,6,0.364,8,2,1,0,0,42,1,8,0,1,2
jacksed01,2018,1,OAK,AL,6,3,17,17,0,0,0,276,75,34,12,37,68,0.221,3.33,1,5,2,1,381,0,37,2,1,5
jackslu01,2018,1,ATL,NL,1,2,35,0,0,0,1,122,41,20,3,21,46,0.259,4.43,3,6,2,1,184,11,22,1,2,1
jamesjo02,2018,1,HOU,AL,2,0,6,3,0,0,0,69,15,6,3,7,29,0.183,2.35,0,0,2,0,91,0,6,0,0,2
janseke01,2018,1,LAN,NL,1,5,69,0,0,0,38,215,54,24,13,17,82,0.201,3.01,1,0,2,2,289,59,28,0,1,2
jeffrje01,2018,1,MIL,NL,8,1,73,0,0,0,15,230,49,11,5,27,89,0.182,1.29,4,4,1,0,299,24,12,1,1,7
jennida01,2018,1,MIL,NL,4,5,72,1,0,0,1,193,66,23,6,23,45,0.275,3.22,1,2,1,1,271,11,27,4,3,10
jepseke01,2018,1,TEX,AL,0,3,21,0,0,0,0,50,15,11,4,11,8,0.238,5.94,1,0,1,0,77,3,13,1,1,5
jerezwi01,2018,1,LAA,AL,0,0,17,0,0,0,0,45,17,10,3,8,15,0.27,6,0,2,0,0,71,1,14,0,0,0
jewelja01,2018,1,LAA,AL,0,1,3,0,0,0,0,6,2,2,0,1,1,0.25,9,0,1,2,0,11,1,2,0,0,0
jimenjo02,2018,1,DET,AL,5,4,68,0,0,0,3,188,53,30,5,22,78,0.222,4.31,3,3,3,0,267,17,34,0,2,2
johnsbr02,2018,1,BOS,AL,4,5,38,13,0,0,0,298,104,46,16,38,87,0.263,4.17,0,1,1,0,434,10,49,0,0,6
johnsdj01,2018,1,COL,NL,1,0,7,0,0,0,0,19,6,3,0,2,9,0.24,4.26,0,0,0,0,27,3,3,0,0,0
johnsji04,2018,1,LAA,AL,5,3,62,1,0,0,2,190,64,27,9,22,45,0.268,3.84,1,5,1,0,268,14,38,2,4,8
johnspi01,2018,1,SFN,NL,3,2,37,0,0,0,0,131,38,27,5,22,36,0.236,5.56,1,1,0,0,186,7,27,1,2,3
jonesna01,2018,1,CHA,AL,2,2,33,0,0,0,5,90,28,10,4,15,32,0.239,3,0,2,3,0,137,15,14,1,1,2
junisja01,2018,1,KCA,AL,9,12,30,30,1,0,0,531,182,86,32,43,164,0.265,4.37,1,9,15,0,758,0,94,4,8,11
juradar01,2018,1,TEX,AL,5,5,12,8,0,0,0,164,66,36,7,18,22,0.297,5.93,1,0,0,0,241,0,36,1,0,6
kahnlto01,2018,1,NYA,AL,2,0,24,0,0,0,1,70,23,17,3,15,30,0.256,6.56,0,2,0,0,107,7,22,0,2,2
kelake01,2018,1,TEX,AL,3,3,38,0,0,0,24,110,28,14,3,14,44,0.206,3.44,1,4,0,2,152,31,14,1,1,1
kelake01,2018,2,PIT,NL,0,1,16,0,0,0,0,46,10,5,2,5,22,0.182,2.93,1,2,0,0,60,5,5,0,0,0
kellebr01,2018,1,KCA,AL,9,6,41,20,1,0,0,421,133,48,7,50,96,0.252,3.08,1,8,2,0,583,2,50,0,3,18
kellesh01,2018,1,WAS,NL,1,0,35,0,0,0,0,97,26,12,7,5,32,0.215,3.34,1,0,1,0,128,12,12,0,1,0
kellesh01,2018,2,OAK,AL,1,0,19,0,0,0,0,50,7,4,0,6,18,0.127,2.16,2,2,0,0,62,3,4,0,1,0
kellyca01,2018,1,SFN,NL,0,3,7,3,0,0,0,71,28,8,3,5,16,0.292,3.04,1,0,1,1,104,4,10,0,2,1
kellyjo05,2018,1,BOS,AL,4,2,73,0,0,0,2,197,57,32,4,32,68,0.234,4.39,0,4,5,0,285,9,34,0,4,6
kennebr02,2018,1,SDN,NL,1,2,6,6,0,0,0,80,36,20,6,12,18,0.33,6.75,1,1,2,0,128,0,20,4,1,1
kenneia01,2018,1,KCA,AL,3,9,22,22,0,0,0,359,125,62,20,40,105,0.265,4.66,2,4,1,0,518,0,66,4,2,6
kershcl01,2018,1,LAN,NL,9,5,26,26,0,0,0,484,139,49,17,29,155,0.227,2.73,0,10,2,0,650,0,55,3,2,8
keuchda01,2018,1,HOU,AL,12,11,34,34,1,0,0,614,211,85,18,58,153,0.263,3.74,0,9,2,0,874,0,92,3,9,18
kiekhde01,2018,1,OAK,AL,0,0,4,0,0,0,0,6,7,4,1,1,1,0.583,18,1,1,0,0,14,0,4,1,0,0
kimbrcr01,2018,1,BOS,AL,5,1,63,0,0,0,42,187,31,19,7,31,96,0.146,2.74,0,7,2,0,247,57,19,1,0,2
kingesc01,2018,1,PHI,NL,0,0,1,0,0,0,0,4,4,2,0,0,0,0.5,13.5,0,0,0,0,8,1,2,0,0,0
kinghni01,2018,1,PIT,NL,5,7,18,15,0,0,0,228,79,44,18,26,69,0.259,5.21,3,3,5,1,342,1,50,4,2,2
kinlety01,2018,1,MIN,AL,0,0,4,0,0,0,0,10,9,9,2,4,4,0.474,24.3,0,2,0,0,23,3,9,0,0,0
kinlety01,2018,2,MIA,NL,0,0,9,0,0,0,0,23,6,6,0,4,9,0.207,7.04,2,1,1,0,34,1,6,0,0,0
kintzbr01,2018,1,WAS,NL,1,2,45,0,0,0,2,128,40,17,2,13,31,0.253,3.59,3,1,3,0,175,8,17,1,0,5
kintzbr01,2018,2,CHN,NL,2,1,25,0,0,0,0,54,27,14,3,9,12,0.355,7,2,0,1,0,88,7,14,0,2,2
kittran01,2018,1,TBA,AL,3,2,33,3,0,0,0,115,54,33,7,17,30,0.338,7.75,5,1,1,0,181,4,34,1,2,5
klubeco01,2018,1,CLE,AL,20,7,33,33,2,1,0,645,179,69,25,34,222,0.223,2.89,0,2,3,0,842,0,75,2,2,16
knebeco01,2018,1,MIL,NL,4,3,57,0,0,0,16,166,38,22,7,22,88,0.194,3.58,0,0,4,0,223,29,23,0,1,3
kochma01,2018,1,ARI,NL,5,5,19,14,0,0,0,260,88,40,19,22,50,0.267,4.15,1,3,6,0,360,4,43,2,1,18
kolarad01,2018,1,TBA,AL,1,0,31,0,0,0,2,103,38,15,0,5,19,0.284,3.93,1,0,1,0,141,5,15,0,1,5
kontoge01,2018,1,PIT,NL,2,3,21,0,0,0,1,59,23,11,4,5,9,0.295,5.03,0,0,3,0,89,6,12,1,2,0
kontoge01,2018,2,CLE,AL,0,0,6,0,0,0,0,16,3,2,1,2,4,0.158,3.38,0,1,0,0,21,4,2,0,0,0
kontoge01,2018,3,NYA,AL,0,0,1,0,0,0,0,5,1,0,0,0,2,0.167,0,0,0,0,0,6,0,0,0,0,0
kopecmi01,2018,1,CHA,AL,1,1,4,4,0,0,0,43,20,8,4,2,15,0.328,5.02,0,1,5,0,68,0,8,0,0,1
kratzer01,2018,1,MIL,NL,0,0,3,0,0,0,0,9,3,1,0,1,2,0.3,3,0,0,0,0,12,3,2,0,1,1
krehbjo01,2018,1,ARI,NL,0,0,2,0,0,0,0,9,1,0,0,2,0,0.1,0,0,0,0,0,12,1,0,0,0,0
krolia01,2018,1,LAA,AL,0,0,1,0,0,0,0,6,1,0,0,1,2,0.143,0,0,0,0,0,8,0,0,0,0,0
kuhlch01,2018,1,PIT,NL,5,5,16,16,0,0,0,255,89,43,14,33,81,0.275,4.55,1,7,4,0,373,0,47,6,6,5
lamarry01,2018,1,MIN,AL,0,0,1,0,0,0,0,2,1,1,1,0,0,0.333,13.5,0,0,0,0,3,1,1,0,0,0
lambjo02,2018,1,LAA,AL,0,1,3,3,0,0,0,30,15,8,4,4,11,0.326,7.2,1,0,0,0,50,0,10,0,0,0
lasteto01,2018,1,CHN,NL,0,0,1,0,0,0,0,4,3,1,1,0,0,0.5,6.75,0,0,0,0,6,0,1,0,0,1
lauerer01,2018,1,SDN,NL,6,7,23,23,0,0,0,336,127,54,15,46,100,0.285,4.34,2,2,6,1,504,0,61,4,2,7
lawde01,2018,1,SFN,NL,1,0,7,0,0,0,0,40,16,11,2,8,12,0.286,7.43,0,1,1,0,66,4,13,0,1,1
lawreca01,2018,1,SEA,AL,1,0,11,0,0,0,0,70,28,19,2,10,14,0.298,7.33,1,1,2,0,106,5,19,0,0,5
leakemi01,2018,1,SEA,AL,10,10,31,31,0,0,0,557,207,90,23,34,119,0.28,4.36,3,2,6,0,784,0,98,1,3,24
leblawa01,2018,1,SEA,AL,9,5,32,27,0,0,0,486,151,67,24,40,130,0.246,3.72,1,1,3,0,662,5,74,1,4,8
leclejo01,2018,1,TEX,AL,2,3,59,0,0,0,12,173,24,10,1,25,85,0.126,1.56,1,2,3,0,223,21,16,4,0,2
leitema02,2018,1,PHI,NL,0,1,12,0,0,0,0,50,22,10,5,8,13,0.297,5.4,2,0,1,0,84,2,17,0,1,0
leitema02,2018,2,TOR,AL,0,0,8,0,0,0,0,20,13,10,2,4,9,0.394,13.5,1,2,1,0,39,2,11,0,1,0
leonedo01,2018,1,SLN,NL,1,2,29,0,0,0,0,72,27,12,3,8,26,0.287,4.5,3,0,0,0,106,8,12,1,3,1
lestejo01,2018,1,CHN,NL,18,6,32,32,0,0,0,545,174,67,24,64,149,0.256,3.32,1,4,6,0,761,0,75,7,3,15
lewicar01,2018,1,DET,AL,0,2,13,3,0,0,0,116,48,21,4,14,30,0.32,4.89,1,0,1,0,170,6,24,0,5,4
liberad01,2018,1,LAN,NL,2,1,17,0,0,0,0,39,10,4,1,8,12,0.227,2.77,0,0,1,0,54,4,4,1,0,2
liriafr01,2018,1,DET,AL,5,12,27,26,0,0,0,401,127,68,19,73,110,0.252,4.58,0,9,5,0,586,0,84,0,5,16
litteza01,2018,1,MIN,AL,0,2,8,2,0,0,0,61,25,14,3,11,14,0.298,6.2,0,0,4,0,101,1,17,1,1,2
livelbe01,2018,1,PHI,NL,0,2,5,5,0,0,0,71,34,18,4,10,22,0.337,6.85,1,0,3,0,115,0,18,0,1,2
livelbe01,2018,2,KCA,AL,0,1,5,0,0,0,0,20,7,1,0,5,5,0.28,1.35,0,0,0,0,30,1,1,0,0,1
loaisjo01,2018,1,NYA,AL,2,0,9,4,0,0,0,74,26,14,3,12,33,0.271,5.11,0,0,0,0,108,2,17,0,0,4
lockean01,2018,1,SDN,NL,0,3,4,3,0,0,0,45,22,16,4,10,12,0.333,9.6,1,0,0,0,76,1,16,0,0,0
loganbo02,2018,1,MIL,NL,1,0,16,0,0,0,0,32,15,7,3,10,14,0.326,5.91,3,1,1,0,58,4,7,1,0,0
lopezjo02,2018,1,MIL,NL,0,1,10,0,0,0,0,59,16,6,1,13,15,0.225,2.75,1,1,0,0,85,8,6,0,1,2
lopezjo02,2018,2,KCA,AL,2,4,7,7,0,0,0,102,41,24,5,9,23,0.297,6.35,0,2,1,0,149,0,24,0,1,1
lopezpa01,2018,1,MIA,NL,2,4,10,10,0,0,0,176,56,27,8,18,46,0.252,4.14,5,2,4,0,247,0,28,1,2,4
lopezre01,2018,1,CHA,AL,7,10,32,32,0,0,0,566,165,82,25,75,151,0.234,3.91,1,7,10,3,799,0,88,0,9,11
lopezyo01,2018,1,ARI,NL,0,0,10,0,0,0,0,27,7,3,2,1,11,0.212,3,0,0,0,0,35,5,3,1,0,0
lorenmi01,2018,1,CIN,NL,4,2,45,3,0,0,1,243,78,28,6,34,54,0.258,3.11,2,2,3,0,344,10,32,2,3,8
loupaa01,2018,1,TOR,AL,0,0,50,0,0,0,0,107,44,18,4,13,42,0.299,4.54,0,0,3,0,166,7,21,0,3,3
loupaa01,2018,2,PHI,NL,0,0,9,0,0,0,0,12,4,2,0,1,2,0.267,4.5,0,0,1,0,17,1,2,0,0,1
lucasjo02,2018,1,OAK,AL,0,0,8,1,0,0,0,43,16,10,1,9,14,0.286,6.28,0,0,1,0,66,4,11,0,0,4
